,idf_weights
doh,8.060762448107315
go play,8.060762448107315
go pub,8.060762448107315
stimulus,8.060762448107315
narcissist sociopath,8.060762448107315
naming,8.060762448107315
lack empathy,8.060762448107315
narcissist also,8.060762448107315
narcissist bully,8.060762448107315
labor,8.060762448107315
label virus,8.060762448107315
nation bully,8.060762448107315
lady gentleman,8.060762448107315
nation like,8.060762448107315
national debt,8.060762448107315
national emergency,8.060762448107315
national interest,8.060762448107315
national issue,8.060762448107315
kong student,8.060762448107315
names make,8.060762448107315
lame,8.060762448107315
kiss as,8.060762448107315
last form,8.060762448107315
last year,8.060762448107315
last time,8.060762448107315
last thing,8.060762448107315
last straw,8.060762448107315
name little,8.060762448107315
last month,8.060762448107315
name make,8.060762448107315
namecall,8.060762448107315
name people,8.060762448107315
name people's,8.060762448107315
largely,8.060762448107315
name repub,8.060762448107315
name republican,8.060762448107315
lane,8.060762448107315
nationwide,8.060762448107315
kobe,8.060762448107315
know whole,8.060762448107315
need medical,8.060762448107315
need keep,8.060762448107315
know fight,8.060762448107315
know fake,8.060762448107315
know everyone,8.060762448107315
know dangerous,8.060762448107315
know cruel,8.060762448107315
need president,8.060762448107315
naturally,8.060762448107315
know can't,8.060762448107315
need protect,8.060762448107315
need racist,8.060762448107315
know bound,8.060762448107315
know anything,8.060762448107315
know 3,8.060762448107315
need head,8.060762448107315
need fight,8.060762448107315
need buy,8.060762448107315
know like,8.060762448107315
know logical,8.060762448107315
near turn,8.060762448107315
know racist,8.060762448107315
know spread,8.060762448107315
know start,8.060762448107315
know stop,8.060762448107315
ne,8.060762448107315
know thing,8.060762448107315
nda can't,8.060762448107315
naw,8.060762448107315
know use,8.060762448107315
nature can't,8.060762448107315
know want,8.060762448107315
name kid,8.060762448107315
name h1n1,8.060762448107315
name go,8.060762448107315
much dangerous,8.060762448107315
let adult,8.060762448107315
mr bully,8.060762448107315
msnbc,8.060762448107315
much big,8.060762448107315
less likely,8.060762448107315
less 24,8.060762448107315
much easy,8.060762448107315
much make,8.060762448107315
legislation,8.060762448107315
legislate,8.060762448107315
much hand,8.060762448107315
leg,8.060762448107315
much i'm,8.060762448107315
much kid,8.060762448107315
let american,8.060762448107315
moscow mitch,8.060762448107315
let chinese,8.060762448107315
moscow,8.060762448107315
let covid,8.060762448107315
mortgage,8.060762448107315
let get,8.060762448107315
let girl,8.060762448107315
let hope,8.060762448107315
let make,8.060762448107315
let medium,8.060762448107315
let move,8.060762448107315
let new,8.060762448107315
morgan,8.060762448107315
let ppl,8.060762448107315
let see,8.060762448107315
morality,8.060762448107315
leftist bully,8.060762448107315
mueller,8.060762448107315
name give,8.060762448107315
lead bully,8.060762448107315
lead nation,8.060762448107315
lead kid,8.060762448107315
lead insistence,8.060762448107315
nah,8.060762448107315
lead health,8.060762448107315
lead country,8.060762448107315
lb,8.060762448107315
multiply,8.060762448107315
lazy,8.060762448107315
layoff,8.060762448107315
naive,8.060762448107315
naman,8.060762448107315
name china,8.060762448107315
name expect,8.060762448107315
lead thinking,8.060762448107315
muzzle,8.060762448107315
mutiny,8.060762448107315
leader country,8.060762448107315
mutation,8.060762448107315
must take,8.060762448107315
league,8.060762448107315
must proud,8.060762448107315
must make,8.060762448107315
learn bully,8.060762448107315
learn get,8.060762448107315
must coronavirus,8.060762448107315
must bully,8.060762448107315
least bully,8.060762448107315
least kill,8.060762448107315
least school,8.060762448107315
must admit,8.060762448107315
need trump,8.060762448107315
need use,8.060762448107315
nursing,8.060762448107315
job virus,8.060762448107315
nickname like,8.060762448107315
jogger,8.060762448107315
joe get,8.060762448107315
nickname virus,8.060762448107315
nicknames,8.060762448107315
jock,8.060762448107315
niece,8.060762448107315
johnson's,8.060762448107315
niece bully,8.060762448107315
job one,8.060762448107315
nigerian,8.060762448107315
jinping,8.060762448107315
jewish,8.060762448107315
nine,8.060762448107315
nick confessore,8.060762448107315
nice way,8.060762448107315
king kind,8.060762448107315
journal,8.060762448107315
june,8.060762448107315
jumping,8.060762448107315
next election,8.060762448107315
jst,8.060762448107315
journo's,8.060762448107315
journalist call,8.060762448107315
jordan,8.060762448107315
nice see,8.060762448107315
joke virus,8.060762448107315
joke trump,8.060762448107315
joke make,8.060762448107315
joke last,8.060762448107315
ni,8.060762448107315
joke classmate,8.060762448107315
jealous,8.060762448107315
nite,8.060762448107315
jay inslee,8.060762448107315
isolate home,8.060762448107315
issue virus,8.060762448107315
issue trigger,8.060762448107315
nothing go,8.060762448107315
notify,8.060762448107315
notorious,8.060762448107315
isolated,8.060762448107315
isolate due,8.060762448107315
nobody bully,8.060762448107315
irresponsible people,8.060762448107315
number covid,8.060762448107315
number death,8.060762448107315
nunes,8.060762448107315
iraq,8.060762448107315
nunes go,8.060762448107315
issue whine,8.060762448107315
nothing chinese,8.060762448107315
nothing call,8.060762448107315
nothing big,8.060762448107315
nothing bad,8.060762448107315
notaleader,8.060762448107315
north korea,8.060762448107315
jacob,8.060762448107315
north east,8.060762448107315
jan feb,8.060762448107315
nonsense coronavirus,8.060762448107315
january instead,8.060762448107315
non stop,8.060762448107315
noise,8.060762448107315
nofalseequivalency,8.060762448107315
jaunt,8.060762448107315
nodeal,8.060762448107315
newsnight,8.060762448107315
junk,8.060762448107315
justification,8.060762448107315
kid use,8.060762448107315
kill help,8.060762448107315
kill family,8.060762448107315
kill coronavirus,8.060762448107315
kill 3000,8.060762448107315
kid wrong,8.060762448107315
never hear,8.060762448107315
kid stop,8.060762448107315
kid gonna,8.060762448107315
never mind,8.060762448107315
never pay,8.060762448107315
kid say,8.060762448107315
kid parent,8.060762448107315
never play,8.060762448107315
kid kid,8.060762448107315
kill many,8.060762448107315
kill matter,8.060762448107315
never ever,8.060762448107315
never even,8.060762448107315
kill u,8.060762448107315
nervous,8.060762448107315
nepalese,8.060762448107315
killing,8.060762448107315
neighbor kid,8.060762448107315
negotiate virus,8.060762448107315
negligence,8.060762448107315
negative impact,8.060762448107315
needlessly,8.060762448107315
kinda bully,8.060762448107315
kindly,8.060762448107315
kindness,8.060762448107315
need work,8.060762448107315
kid grow,8.060762448107315
kid feel,8.060762448107315
justify,8.060762448107315
news coronavirus,8.060762448107315
keep eye,8.060762448107315
keep country,8.060762448107315
keep coronavirus,8.060762448107315
keep come,8.060762448107315
news bully,8.060762448107315
news corona,8.060762448107315
kay,8.060762448107315
kid die,8.060762448107315
news flash,8.060762448107315
kanye,8.060762448107315
kai,8.060762448107315
ka,8.060762448107315
news reporter,8.060762448107315
justin,8.060762448107315
keep lie,8.060762448107315
keep name,8.060762448107315
news bloviation,8.060762448107315
new zealand,8.060762448107315
keep secret,8.060762448107315
keep think,8.060762448107315
new trump,8.060762448107315
keyboard,8.060762448107315
new power,8.060762448107315
new home,8.060762448107315
kid become,8.060762448107315
kid bullying,8.060762448107315
never think,8.060762448107315
kid chinese,8.060762448107315
kid community,8.060762448107315
never teach,8.060762448107315
never stop,8.060762448107315
month old,8.060762448107315
let u,8.060762448107315
let user,8.060762448107315
lose nov,8.060762448107315
loud mouth,8.060762448107315
meaningful,8.060762448107315
meaningless,8.060762448107315
meanness,8.060762448107315
meantime,8.060762448107315
loss parent,8.060762448107315
medical mask,8.060762448107315
mean people,8.060762448107315
medical worker,8.060762448107315
medium attack,8.060762448107315
medium coverage,8.060762448107315
look weak,8.060762448107315
medium give,8.060762448107315
look tax,8.060762448107315
loudmouth,8.060762448107315
love bully,8.060762448107315
month nothing,8.060762448107315
low iq,8.060762448107315
maybe trump,8.060762448107315
mcconnell,8.060762448107315
loyalty,8.060762448107315
loyal,8.060762448107315
lower interest,8.060762448107315
mean every,8.060762448107315
low class,8.060762448107315
love nature,8.060762448107315
mean girl,8.060762448107315
mean medium,8.060762448107315
mean one,8.060762448107315
love time,8.060762448107315
love support,8.060762448107315
love president,8.060762448107315
look people,8.060762448107315
medium like,8.060762448107315
look hope,8.060762448107315
messaging,8.060762448107315
mers,8.060762448107315
logic,8.060762448107315
lockdown he's,8.060762448107315
message around,8.060762448107315
message user,8.060762448107315
local government,8.060762448107315
method,8.060762448107315
medium need,8.060762448107315
load,8.060762448107315
lo,8.060762448107315
method always,8.060762448107315
lmaooo,8.060762448107315
liz,8.060762448107315
living one,8.060762448107315
logical argument,8.060762448107315
mention bully,8.060762448107315
lol like,8.060762448107315
mentally ill,8.060762448107315
loner,8.060762448107315
meme joke,8.060762448107315
long bully,8.060762448107315
long get,8.060762448107315
long term,8.060762448107315
member list,8.060762448107315
member get,8.060762448107315
melania fuckwit,8.060762448107315
meet something,8.060762448107315
look attention,8.060762448107315
medium try,8.060762448107315
look face,8.060762448107315
look good,8.060762448107315
maybe start,8.060762448107315
maybe people,8.060762448107315
maybe get,8.060762448107315
many time,8.060762448107315
many die,8.060762448107315
many many,8.060762448107315
make thing,8.060762448107315
many previous,8.060762448107315
make story,8.060762448107315
make stop,8.060762448107315
map,8.060762448107315
market coronavirus,8.060762448107315
marco,8.060762448107315
mark,8.060762448107315
market also,8.060762448107315
market can't,8.060762448107315
make mistake,8.060762448107315
make million,8.060762448107315
make wanna,8.060762448107315
make world,8.060762448107315
makechinapay,8.060762448107315
many child,8.060762448107315
many american,8.060762448107315
malaria find,8.060762448107315
manufacturing,8.060762448107315
manufacturer,8.060762448107315
manipulation go,8.060762448107315
malignant narcissist,8.060762448107315
manipulate virus,8.060762448107315
manipulate bully,8.060762448107315
mandate,8.060762448107315
man call,8.060762448107315
man coronavirus,8.060762448107315
man good,8.060762448107315
man make,8.060762448107315
make make,8.060762448107315
market go,8.060762448107315
may say,8.060762448107315
mafia,8.060762448107315
mainlanders,8.060762448107315
mainland,8.060762448107315
main thing,8.060762448107315
main street,8.060762448107315
maturity,8.060762448107315
may cause,8.060762448107315
may corona,8.060762448107315
make great,8.060762448107315
madam,8.060762448107315
mad covid,8.060762448107315
mad coronavirus,8.060762448107315
may end,8.060762448107315
m cv,8.060762448107315
may know,8.060762448107315
mainly,8.060762448107315
mature,8.060762448107315
matter time,8.060762448107315
matter make,8.060762448107315
match cannot,8.060762448107315
make angry,8.060762448107315
massacre,8.060762448107315
mask everyone,8.060762448107315
make call,8.060762448107315
make china,8.060762448107315
make covid19,8.060762448107315
martial,8.060762448107315
make everyone,8.060762448107315
market trump,8.060762448107315
make fuck,8.060762448107315
market plummet,8.060762448107315
market job,8.060762448107315
live canada,8.060762448107315
mfs,8.060762448107315
little man,8.060762448107315
lie spin,8.060762448107315
life american,8.060762448107315
misogynist bully,8.060762448107315
lie way,8.060762448107315
misogyny cheat,8.060762448107315
lie u,8.060762448107315
mistreat,8.060762448107315
lie sicken,8.060762448107315
lie like,8.060762448107315
lie severity,8.060762448107315
